sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.134,194.79.54.61,36050,80,6,11,64,52,628,57.09090909090909,4.851514205136828,8.515424966812134,2.002716064453125e-05,18.040019035339355,1.8040019035339356,2.9726621214703846,8,0.8,6,64,52,344,57.333333333333336,5.49747416749021,60,5,60,52,284,56.8,3.919183588453101,60
147.32.84.164,217.112.36.110,57707,80,6,10,687,52,1448,144.8,198.4851631734725,0.05432581901550293,5.7220458984375e-05,0.16503620147705078,0.018337355719672307,0.0252921868636446,5,0.5555555555555556,5,687,52,903,180.6,253.21895663634663,60,5,329,52,545,109.0,110.0436277119216,60
147.32.84.134,147.32.80.9,40419,53,17,2,205,67,272,136.0,69.0,0.0006239414215087891,0.0006239414215087891,0.0006239414215087891,0.0006239414215087891,0.0,1,1.0,1,67,67,67,67,0.0,67,1,205,205,205,205,0.0,205
147.32.84.164,217.112.36.110,57674,80,6,10,1091,52,2191,219.1,343.4939446336718,0.05226707458496094,4.0531158447265625e-06,0.16289997100830078,0.018099996778700087,0.023825142984835634,5,0.5555555555555556,5,668,52,884,176.8,245.6195431963833,60,5,1091,52,1307,261.4,414.8115716804439,60
147.32.84.164,194.79.54.61,33004,80,6,11,64,52,628,57.09090909090909,4.851514205136828,8.67613410949707,9.799003601074219e-05,18.6959490776062,1.8695949077606202,3.040650877677315,8,0.8,6,64,52,344,57.333333333333336,5.49747416749021,60,5,60,52,284,56.8,3.919183588453101,60
147.32.84.164,147.32.80.9,41873,53,17,2,203,56,259,129.5,73.5,0.0004551410675048828,0.0004551410675048828,0.0004551410675048828,0.0004551410675048828,0.0,1,1.0,1,56,56,56,56,0.0,56,1,203,203,203,203,0.0,203
147.32.84.164,147.32.80.9,50063,53,17,2,138,72,210,105.0,33.0,0.0001659393310546875,0.0001659393310546875,0.0001659393310546875,0.0001659393310546875,0.0,1,1.0,1,72,72,72,72,0.0,72,1,138,138,138,138,0.0,138
147.32.84.164,147.32.80.9,34926,53,17,2,490,64,554,277.0,213.0,0.00972604751586914,0.00972604751586914,0.00972604751586914,0.00972604751586914,0.0,1,1.0,1,64,64,64,64,0.0,64,1,490,490,490,490,0.0,490
147.32.84.164,75.101.145.196,56877,80,6,10,1500,52,4608,460.8,570.7072454420041,0.13403606414794922,1.5020370483398438e-05,0.38013410568237305,0.04223712285359701,0.05912681824316139,7,0.7777777777777778,5,493,52,709,141.8,175.62733272472138,60,5,1500,52,3899,779.8,645.7914214357451,60
147.32.84.170,209.85.148.99,37762,80,6,70,1470,52,22489,321.27142857142854,494.128032033011,45.11121702194214,2.86102294921875e-06,623.0952339172363,9.030365708945453,17.343531311414843,39,0.5652173913043478,38,1470,52,15214,400.36842105263156,539.3317220145606,60,32,1470,52,7275,227.34375,415.25320659320323,60
147.32.84.134,147.32.80.9,43641,53,17,2,232,54,286,143.0,89.0,0.034493207931518555,0.034493207931518555,0.034493207931518555,0.034493207931518555,0.0,1,1.0,1,54,54,54,54,0.0,54,1,232,232,232,232,0.0,232
147.32.84.134,194.79.52.199,43009,80,6,6,64,40,320,53.333333333333336,7.5424723326564935,18.034842014312744,0.00026607513427734375,18.040557861328125,3.608111572265625,7.213365329456982,3,0.6,3,60,52,164,54.666666666666664,3.7712361663282468,60,3,64,40,156,52.0,9.797958971132712,64
147.32.84.170,147.32.80.9,39913,53,17,2,312,60,372,186.0,126.0,0.0003829002380371094,0.0003829002380371094,0.0003829002380371094,0.0003829002380371094,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,57103,53,17,2,342,75,417,208.5,133.5,0.0004189014434814453,0.0004189014434814453,0.0004189014434814453,0.0004189014434814453,0.0,1,1.0,1,75,75,75,75,0.0,75,1,342,342,342,342,0.0,342
147.32.84.170,195.24.233.55,45111,80,6,10,384,52,1079,107.9,111.1867348203013,0.11233091354370117,6.198883056640625e-05,0.22823405265808105,0.02535933918423123,0.0337804580419033,7,0.7777777777777778,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.134,147.32.80.9,49755,53,17,2,111,59,170,85.0,26.0,0.00026607513427734375,0.00026607513427734375,0.00026607513427734375,0.00026607513427734375,0.0,1,1.0,1,59,59,59,59,0.0,59,1,111,111,111,111,0.0,111
147.32.84.164,147.32.80.9,54787,53,17,2,486,67,553,276.5,209.5,0.0003628730773925781,0.0003628730773925781,0.0003628730773925781,0.0003628730773925781,0.0,1,1.0,1,67,67,67,67,0.0,67,1,486,486,486,486,0.0,486
147.32.84.164,147.32.80.9,46020,53,17,2,120,62,182,91.0,29.0,0.003139019012451172,0.003139019012451172,0.003139019012451172,0.003139019012451172,0.0,1,1.0,1,62,62,62,62,0.0,62,1,120,120,120,120,0.0,120
147.32.84.170,209.85.148.147,34682,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.009572029113769531,6.9141387939453125e-06,0.018641948699951172,0.003106991449991862,0.004282999787996674,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.164,194.79.52.194,52322,80,6,9,1500,40,3402,378.0,539.7322381411814,0.05937695503234863,4.0531158447265625e-06,0.10531783103942871,0.013164728879928589,0.022433899339696788,5,0.625,5,1211,40,1391,278.2,466.46431803515264,60,4,1500,40,2011,502.75,596.1968529772696,48
147.32.84.170,195.24.233.55,35025,80,6,10,384,52,1079,107.9,111.1867348203013,0.11514902114868164,1.7881393432617188e-05,0.2322380542755127,0.025804228252834745,0.03461852996217648,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.164,147.32.80.9,42162,53,17,2,204,66,270,135.0,69.0,0.0002892017364501953,0.0002892017364501953,0.0002892017364501953,0.0002892017364501953,0.0,1,1.0,1,66,66,66,66,0.0,66,1,204,204,204,204,0.0,204
147.32.84.134,147.32.80.9,50616,53,17,2,128,56,184,92.0,36.0,0.03978109359741211,0.03978109359741211,0.03978109359741211,0.03978109359741211,0.0,1,1.0,1,56,56,56,56,0.0,56,1,128,128,128,128,0.0,128
147.32.84.170,209.132.182.33,46650,443,6,20,837,40,3164,158.2,222.74348475320215,0.202409029006958,7.152557373046875e-06,0.9861240386962891,0.05190126519454153,0.08511963073668341,10,0.5263157894736842,12,307,40,1211,100.91666666666667,96.77849135468526,60,8,837,40,1953,244.125,312.5417722081322,44
147.32.84.170,147.32.80.9,54322,53,17,2,185,67,252,126.0,59.0,0.00022411346435546875,0.00022411346435546875,0.00022411346435546875,0.00022411346435546875,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185
147.32.84.134,147.32.80.9,33949,53,17,2,274,70,344,172.0,102.0,0.00996088981628418,0.00996088981628418,0.00996088981628418,0.00996088981628418,0.0,1,1.0,1,70,70,70,70,0.0,70,1,274,274,274,274,0.0,274
147.32.84.170,147.32.80.9,60999,53,17,2,312,60,372,186.0,126.0,0.0004189014434814453,0.0004189014434814453,0.0004189014434814453,0.0004189014434814453,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,48993,53,17,2,186,69,255,127.5,58.5,0.0003349781036376953,0.0003349781036376953,0.0003349781036376953,0.0003349781036376953,0.0,1,1.0,1,69,69,69,69,0.0,69,1,186,186,186,186,0.0,186
147.32.84.170,147.32.80.9,56108,53,17,2,312,60,372,186.0,126.0,0.0004029273986816406,0.0004029273986816406,0.0004029273986816406,0.0004029273986816406,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,60794,53,17,2,117,66,183,91.5,25.5,0.00028395652770996094,0.00028395652770996094,0.00028395652770996094,0.00028395652770996094,0.0,1,1.0,1,66,66,66,66,0.0,66,1,117,117,117,117,0.0,117
147.32.84.164,88.86.120.78,54159,80,6,13,1500,52,7220,555.3846153846154,642.6059372061111,0.013090133666992188,3.814697265625e-06,0.024528980255126953,0.002044081687927246,0.004101568148749324,5,0.4166666666666667,5,468,52,684,136.8,165.6289829709764,60,8,1500,52,6536,817.0,689.880424421508,60
147.32.84.134,147.32.80.9,47008,53,17,2,260,66,326,163.0,97.0,0.2136380672454834,0.2136380672454834,0.2136380672454834,0.2136380672454834,0.0,1,1.0,1,66,66,66,66,0.0,66,1,260,260,260,260,0.0,260
147.32.84.164,147.32.80.9,37023,53,17,2,264,76,340,170.0,94.0,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0,1,1.0,1,76,76,76,76,0.0,76,1,264,264,264,264,0.0,264
147.32.84.134,160.68.205.237,56539,80,6,72,1500,52,37876,526.0555555555555,623.5471088166317,45.09252905845642,2.86102294921875e-06,303.15260910987854,4.269755057885614,12.96381677334357,30,0.4225352112676056,33,463,52,4107,124.45454545454545,153.11791671366478,60,39,1500,52,33769,865.8717948717949,667.8481394820224,64
147.32.84.170,147.32.80.9,34510,53,17,2,111,61,172,86.0,25.0,0.00028014183044433594,0.00028014183044433594,0.00028014183044433594,0.00028014183044433594,0.0,1,1.0,1,61,61,61,61,0.0,61,1,111,111,111,111,0.0,111
147.32.84.170,89.167.251.252,46190,80,6,10,378,52,1119,111.9,116.86440861100526,0.11848020553588867,9.393692016601562e-05,0.22467398643493652,0.024963776270548504,0.03650590632241598,6,0.6666666666666666,6,309,52,577,96.16666666666667,95.22677611307068,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.134,147.32.80.9,35844,53,17,2,185,63,248,124.0,61.0,0.0451970100402832,0.0451970100402832,0.0451970100402832,0.0451970100402832,0.0,1,1.0,1,63,63,63,63,0.0,63,1,185,185,185,185,0.0,185
147.32.84.170,209.85.148.103,33319,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008811235427856445,7.295608520507812e-05,0.017893075942993164,0.0035786151885986326,0.004243055540769423,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.134,74.125.232.198,41635,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,18.032335996627808,0.00022292137145996094,18.049214124679565,3.609842824935913,7.211247401958114,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,209.132.182.33,40317,443,6,26,900,40,5634,216.69230769230768,264.8152867465822,0.23499512672424316,6.9141387939453125e-06,1.513627052307129,0.06054508209228516,0.088056140687744,14,0.56,14,417,40,2088,149.14285714285714,145.9152675566284,60,12,900,40,3546,295.5,339.9533056171097,44
147.32.84.170,195.24.233.55,34986,80,6,10,384,52,1079,107.9,111.1867348203013,0.1170511245727539,6.9141387939453125e-06,0.2324368953704834,0.025826321707831487,0.03508485912312034,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.170,147.32.80.9,41591,53,17,2,126,74,200,100.0,26.0,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.0,1,1.0,1,74,74,74,74,0.0,74,1,126,126,126,126,0.0,126
147.32.84.134,147.32.80.9,53618,53,17,2,485,69,554,277.0,208.0,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0,1,1.0,1,69,69,69,69,0.0,69,1,485,485,485,485,0.0,485
147.32.84.170,147.32.80.9,43710,53,17,2,149,67,216,108.0,41.0,0.00019884109497070312,0.00019884109497070312,0.00019884109497070312,0.00019884109497070312,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,147.32.80.9,53947,53,17,2,201,61,262,131.0,70.0,0.0002949237823486328,0.0002949237823486328,0.0002949237823486328,0.0002949237823486328,0.0,1,1.0,1,61,61,61,61,0.0,61,1,201,201,201,201,0.0,201
147.32.84.170,147.32.80.9,38563,53,17,2,453,61,514,257.0,196.0,0.0004470348358154297,0.0004470348358154297,0.0004470348358154297,0.0004470348358154297,0.0,1,1.0,1,61,61,61,61,0.0,61,1,453,453,453,453,0.0,453
147.32.84.170,147.32.80.9,39743,53,17,4,312,60,744,186.0,126.0,769.9985589981079,0.0002779960632324219,769.9991691112518,256.6663897037506,362.98065790924153,3,1.0,2,60,60,120,60.0,0.0,60,2,312,312,624,312.0,0.0,312
147.32.84.164,74.125.232.200,37396,80,6,24,960,40,3875,161.45833333333334,264.8324909520901,45.11241602897644,0.00013017654418945312,245.91136407852173,10.691798438196598,18.377964112948597,17,0.7391304347826086,13,960,52,2496,192.0,326.63129060149765,60,11,459,40,1379,125.36363636363636,156.63174688495116,60
147.32.84.170,147.32.80.9,34887,53,17,2,147,63,210,105.0,42.0,0.03616809844970703,0.03616809844970703,0.03616809844970703,0.03616809844970703,0.0,1,1.0,1,63,63,63,63,0.0,63,1,147,147,147,147,0.0,147
147.32.84.170,147.32.80.9,55924,53,17,2,126,74,200,100.0,26.0,0.0001342296600341797,0.0001342296600341797,0.0001342296600341797,0.0001342296600341797,0.0,1,1.0,1,74,74,74,74,0.0,74,1,126,126,126,126,0.0,126
147.32.84.164,147.32.80.9,43836,53,17,2,118,66,184,92.0,26.0,0.0007090568542480469,0.0007090568542480469,0.0007090568542480469,0.0007090568542480469,0.0,1,1.0,1,66,66,66,66,0.0,66,1,118,118,118,118,0.0,118
147.32.84.170,209.85.148.103,49805,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.008945941925048828,8.821487426757812e-06,0.017930984497070312,0.0029884974161783853,0.004150407769213162,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.134,78.24.14.16,45270,80,6,14,1500,52,4820,344.2857142857143,513.7436031678822,0.013345956802368164,2.86102294921875e-06,0.018305063247680664,0.001408081788283128,0.003463911226892662,5,0.38461538461538464,7,616,52,936,133.71428571428572,196.91166568193123,60,7,1500,52,3884,554.8571428571429,632.7796792320212,60
147.32.84.164,147.32.80.9,49605,53,17,2,157,71,228,114.0,43.0,0.00039005279541015625,0.00039005279541015625,0.00039005279541015625,0.00039005279541015625,0.0,1,1.0,1,71,71,71,71,0.0,71,1,157,157,157,157,0.0,157
147.32.84.170,147.32.80.9,57696,53,17,2,255,57,312,156.0,99.0,0.0003058910369873047,0.0003058910369873047,0.0003058910369873047,0.0003058910369873047,0.0,1,1.0,1,57,57,57,57,0.0,57,1,255,255,255,255,0.0,255
147.32.84.164,147.32.80.9,47030,53,17,2,116,64,180,90.0,26.0,0.00047588348388671875,0.00047588348388671875,0.00047588348388671875,0.00047588348388671875,0.0,1,1.0,1,64,64,64,64,0.0,64,1,116,116,116,116,0.0,116
147.32.84.170,147.32.80.9,40584,53,17,2,117,63,180,90.0,27.0,0.31926488876342773,0.31926488876342773,0.31926488876342773,0.31926488876342773,0.0,1,1.0,1,63,63,63,63,0.0,63,1,117,117,117,117,0.0,117
147.32.84.170,147.32.80.9,39061,53,17,2,119,69,188,94.0,25.0,0.0002529621124267578,0.0002529621124267578,0.0002529621124267578,0.0002529621124267578,0.0,1,1.0,1,69,69,69,69,0.0,69,1,119,119,119,119,0.0,119
147.32.84.134,147.32.80.9,44597,53,17,2,527,73,600,300.0,227.0,0.004118919372558594,0.004118919372558594,0.004118919372558594,0.004118919372558594,0.0,1,1.0,1,73,73,73,73,0.0,73,1,527,527,527,527,0.0,527
147.32.84.170,147.32.80.9,56890,53,17,2,148,64,212,106.0,42.0,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.0,1,1.0,1,64,64,64,64,0.0,64,1,148,148,148,148,0.0,148
147.32.84.170,147.32.80.9,58474,53,17,2,119,69,188,94.0,25.0,0.00019311904907226562,0.00019311904907226562,0.00019311904907226562,0.00019311904907226562,0.0,1,1.0,1,69,69,69,69,0.0,69,1,119,119,119,119,0.0,119
147.32.84.164,147.32.80.9,40555,53,17,2,118,67,185,92.5,25.5,0.00014901161193847656,0.00014901161193847656,0.00014901161193847656,0.00014901161193847656,0.0,1,1.0,1,67,67,67,67,0.0,67,1,118,118,118,118,0.0,118
147.32.84.134,66.220.158.32,54832,443,6,80,1500,52,40168,502.1,630.0626873573772,45.02214598655701,4.0531158447265625e-06,310.15734791755676,3.9260423787032503,12.403560691495294,38,0.4810126582278481,43,1438,52,6275,145.93023255813952,294.13004522591206,60,37,1500,52,33893,916.027027027027,662.5915331560466,64
147.32.84.134,147.32.80.9,48024,53,17,2,186,69,255,127.5,58.5,0.00026607513427734375,0.00026607513427734375,0.00026607513427734375,0.00026607513427734375,0.0,1,1.0,1,69,69,69,69,0.0,69,1,186,186,186,186,0.0,186
147.32.84.164,147.32.80.9,59901,53,17,2,170,53,223,111.5,58.5,0.0025582313537597656,0.0025582313537597656,0.0025582313537597656,0.0025582313537597656,0.0,1,1.0,1,53,53,53,53,0.0,53,1,170,170,170,170,0.0,170
147.32.84.170,147.32.80.9,46444,53,17,2,164,69,233,116.5,47.5,0.03738903999328613,0.03738903999328613,0.03738903999328613,0.03738903999328613,0.0,1,1.0,1,69,69,69,69,0.0,69,1,164,164,164,164,0.0,164
147.32.84.134,147.32.80.9,41955,53,17,2,119,69,188,94.0,25.0,0.00022220611572265625,0.00022220611572265625,0.00022220611572265625,0.00022220611572265625,0.0,1,1.0,1,69,69,69,69,0.0,69,1,119,119,119,119,0.0,119
147.32.84.170,209.85.148.104,43861,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008955001831054688,1.4066696166992188e-05,0.018104076385498047,0.003620815277099609,0.0043319252224460454,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.134,147.32.80.9,55619,53,17,2,205,67,272,136.0,69.0,0.00025200843811035156,0.00025200843811035156,0.00025200843811035156,0.00025200843811035156,0.0,1,1.0,1,67,67,67,67,0.0,67,1,205,205,205,205,0.0,205
147.32.84.170,147.32.80.9,36492,53,17,2,312,60,372,186.0,126.0,0.00033402442932128906,0.00033402442932128906,0.00033402442932128906,0.00033402442932128906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,46775,53,17,2,110,53,163,81.5,28.5,0.0015718936920166016,0.0015718936920166016,0.0015718936920166016,0.0015718936920166016,0.0,1,1.0,1,53,53,53,53,0.0,53,1,110,110,110,110,0.0,110
147.32.84.134,2.21.99.206,42675,443,6,56,1500,40,21480,383.57142857142856,538.2449939101967,45.11408090591431,2.86102294921875e-06,320.04570293426514,5.8190127806230025,14.64678151682942,28,0.509090909090909,31,601,40,4153,133.96774193548387,183.18692795153396,60,25,1500,52,17327,693.08,659.002210618447,60
147.32.84.164,147.32.80.9,45678,53,17,2,116,66,182,91.0,25.0,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.0,1,1.0,1,66,66,66,66,0.0,66,1,116,116,116,116,0.0,116
147.32.84.164,2.21.103.224,45405,80,6,573,1500,52,633411,1105.4293193717278,607.4475571665132,45.11422681808472,2.86102294921875e-06,189.9747669696808,0.3321237184784629,3.761318372051415,174,0.3041958041958042,142,765,52,24891,175.2887323943662,246.1243410991521,60,431,1500,52,608520,1411.8793503480279,302.7404519837537,60
147.32.84.164,147.32.80.9,40892,53,17,2,453,61,514,257.0,196.0,0.0004620552062988281,0.0004620552062988281,0.0004620552062988281,0.0004620552062988281,0.0,1,1.0,1,61,61,61,61,0.0,61,1,453,453,453,453,0.0,453
147.32.84.134,147.32.80.9,51986,53,17,2,117,66,183,91.5,25.5,0.00015091896057128906,0.00015091896057128906,0.00015091896057128906,0.00015091896057128906,0.0,1,1.0,1,66,66,66,66,0.0,66,1,117,117,117,117,0.0,117
147.32.84.134,2.21.98.110,45078,443,6,19,1500,52,3768,198.31578947368422,333.78862719605854,29.788034915924072,4.0531158447265625e-06,33.32015800476074,1.8511198891533747,6.816536483831708,8,0.4444444444444444,11,250,52,974,88.54545454545455,75.67437855871651,60,8,1500,52,2794,349.25,466.2477211740557,60
147.32.84.164,147.32.80.9,38235,53,17,2,140,62,202,101.0,39.0,0.0022521018981933594,0.0022521018981933594,0.0022521018981933594,0.0022521018981933594,0.0,1,1.0,1,62,62,62,62,0.0,62,1,140,140,140,140,0.0,140
147.32.84.164,74.125.232.198,58453,80,6,18,1045,52,2275,126.38888888888889,235.16782161041434,45.10773992538452,1.5020370483398438e-05,182.96815514564514,10.762832655626184,19.048194439264645,14,0.8235294117647058,10,1045,52,1521,152.1,297.6428900545081,60,8,382,52,754,94.25,108.79079694532989,60
147.32.84.134,147.32.80.9,41551,53,17,2,483,69,552,276.0,207.0,0.01951289176940918,0.01951289176940918,0.01951289176940918,0.01951289176940918,0.0,1,1.0,1,69,69,69,69,0.0,69,1,483,483,483,483,0.0,483
147.32.84.134,147.32.80.9,48120,53,17,2,117,66,183,91.5,25.5,0.00020313262939453125,0.00020313262939453125,0.00020313262939453125,0.00020313262939453125,0.0,1,1.0,1,66,66,66,66,0.0,66,1,117,117,117,117,0.0,117
147.32.84.164,147.32.80.9,39006,53,17,2,192,57,249,124.5,67.5,0.0004401206970214844,0.0004401206970214844,0.0004401206970214844,0.0004401206970214844,0.0,1,1.0,1,57,57,57,57,0.0,57,1,192,192,192,192,0.0,192
147.32.84.134,147.32.80.9,56622,53,17,2,130,52,182,91.0,39.0,0.0002148151397705078,0.0002148151397705078,0.0002148151397705078,0.0002148151397705078,0.0,1,1.0,1,52,52,52,52,0.0,52,1,130,130,130,130,0.0,130
147.32.84.134,78.24.14.16,45276,80,6,11,655,52,1644,149.45454545454547,205.48716555204015,0.03212785720825195,4.0531158447265625e-06,0.0375368595123291,0.0037536859512329102,0.009463891205740023,5,0.5,6,505,52,773,128.83333333333334,168.25220817438193,60,5,655,52,871,174.2,240.41996589301812,60
147.32.84.134,209.85.148.105,35752,443,6,27,434,52,2181,80.77777777777777,77.24532028655743,45.112683057785034,3.814697265625e-06,245.60184717178345,9.44622489122244,17.638769047488786,16,0.6153846153846154,15,434,52,1253,83.53333333333333,95.90333095825655,60,12,205,52,928,77.33333333333333,43.67175542867751,60
